"ID","Sex_R","BirthYear","Age","AgeClass","SampleYear","IgG_TC","IgPlateRef","RTL","qPCRPlate","qPCRRow","Survival","Strongyles"
8783,"Females",2012,0,"Lambs",2012,0.29197,21,1.99362341524049,95,"F",1,200
6605,"Females",2007,0,"Lambs",2007,0.35417,48,1.5259327089119,15,"H",1,400
4615,"Females",2001,0,"Lambs",2001,0.0677,23,2.13870585647139,95,"G",0,0
6769,"Females",2007,0,"Lambs",2007,0.17585,47,1.9003558115359,16,"B",0,600
6724,"Females",2007,0,"Lambs",2007,0.24608,47,1.98674801888083,16,"C",1,700
4663,"Males",2001,0,"Lambs",2001,0.27198,24,2.1428027936461,16,"D",0,4200
7234,"Females",2009,0,"Lambs",2009,0.23435,43,2.00119704358897,16,"D",0,400
6666,"Females",2007,0,"Lambs",2007,0.40736,48,1.92071325029746,16,"G",1,100
4590,"Females",2001,0,"Lambs",2001,0.44705,22,1.80666802467459,95,"B",0,500
4578,"Males",2001,0,"Lambs",2001,0.11349,22,1.6969591403102,16,"E",0,600
4673,"Females",2001,0,"Lambs",2001,0.30213,24,1.97107850281211,16,"D",0,1000
7221,"Males",2009,0,"Lambs",2009,0.20585,43,1.71646910792074,95,"F",0,200
7267,"Females",2009,0,"Lambs",2009,0.07902,44,2.042022653596,16,"E",1,100
7113,"Females",2009,0,"Lambs",2009,0.0272,42,1.80864229827905,17,"A",0,1000
6672,"Females",2007,0,"Lambs",2007,0.07412,48,1.57191132180526,17,"C",0,100
4598,"Females",2001,0,"Lambs",2001,0.11017,23,1.54082849396373,17,"F",1,200
4617,"Females",2001,0,"Lambs",2001,0.17057,23,1.70144492136361,17,"G",0,500
7174,"Males",2009,0,"Lambs",2009,0.04888,43,1.74238514121717,17,"A",1,400
6646,"Females",2007,0,"Lambs",2007,0.60688,48,1.62024702483477,17,"G",1,300
6673,"Males",2007,0,"Lambs",2007,0.06047,48,1.89254826121045,18,"G",0,1800
6644,"Females",2007,0,"Lambs",2007,0.31072,48,1.76785912040012,18,"B",1,100
6708,"Females",2007,0,"Lambs",2007,0.12699,47,1.59378461004598,18,"F",0,700
7230,"Females",2009,0,"Lambs",2009,0.17092,43,1.64136128633313,18,"C",1,200
4665,"Males",2001,0,"Lambs",2001,0.03396,24,1.54865202939839,18,"F",0,800
6599,"Males",2007,0,"Lambs",2007,0.06838,48,2.29848230810483,18,"D",1,700
7189,"Males",2009,0,"Lambs",2009,0.07089,44,1.59406169087768,18,"F",0,300
4610,"Females",2001,0,"Lambs",2001,0.05746,23,1.49178589824828,18,"H",0,700
4569,"Males",2001,0,"Lambs",2001,0.25428,22,1.48192941435243,18,"F",0,1900
4594,"Males",2001,0,"Lambs",2001,0.1881,23,1.72465605146602,19,"C",0,1200
7246,"Females",2009,0,"Lambs",2009,0.2721,42,1.87914112240048,19,"E",0,200
6679,"Females",2007,0,"Lambs",2007,0.10473,47,1.69965449016861,19,"F",1,200
7329,"Females",2009,0,"Lambs",2009,0.26221,44,1.78407415530743,19,"H",0,50
4667,"Females",2001,0,"Lambs",2001,0.41301,24,1.75511668817314,19,"D",0,1000
6714,"Females",2007,0,"Lambs",2007,0.22616,47,1.39541669625695,19,"E",0,400
7152,"Males",2009,0,"Lambs",2009,0.08997,42,2.1976244188592,19,"H",0,1100
8780,"Females",2012,0,"Lambs",2012,0.34531,21,1.80303733509475,19,"D",1,0
4647,"Females",2001,0,"Lambs",2001,0.5248,24,1.96318379994391,19,"H",0,1500
4592,"Females",2001,0,"Lambs",2001,0.42,22,1.92538534558466,19,"B",0,300
6583,"Females",2007,0,"Lambs",2007,0.16341,49,1.58269086895205,19,"F",1,300
6659,"Females",2007,0,"Lambs",2007,0.12402,48,1.66674687058286,19,"G",0,0
4651,"Females",2001,0,"Lambs",2001,0.16892,24,2.39500178554373,19,"B",0,2000
7163,"Females",2009,0,"Lambs",2009,0.28608,43,2.16716803931873,19,"D",1,100
4589,"Females",2001,0,"Lambs",2001,0.10886,22,2.00750475324113,20,"B",0,1300
4636,"Females",2001,0,"Lambs",2001,0.09321,23,1.96756067780468,20,"B",1,800
6585,"Females",2007,0,"Lambs",2007,0.43637,49,1.66627999926139,20,"G",1,800
8730,"Females",2012,0,"Lambs",2012,0.35637,22,1.67917460686246,20,"C",1,0
6715,"Females",2007,0,"Lambs",2007,0.06713,47,2.08241641253268,20,"B",1,200
6616,"Males",2007,0,"Lambs",2007,0.87616,48,1.63939680064492,20,"G",1,100
4602,"Females",2001,0,"Lambs",2001,0.67464,23,1.9302839507947,20,"E",0,200
8794,"Females",2012,0,"Lambs",2012,0.44196,21,1.71688152725635,20,"F",1,50
6716,"Males",2007,0,"Lambs",2007,0.05433,47,2.04949370589725,81,"A",1,100
6652,"Males",2007,0,"Lambs",2007,0.11618,48,1.75999636247293,81,"B",0,200
6035,"Males",2004,0,"Lambs",2004,0.04504,65,2.20223198760592,21,"F",0,1600
6947,"Females",2008,0,"Lambs",2008,0.19471,41,1.73642266948906,21,"A",0,800
6858,"Females",2008,0,"Lambs",2008,0.26509,42,2.01496738871329,21,"B",0,100
4471,"Males",2000,0,"Lambs",2000,0.05292,60,1.84854465768538,21,"H",1,600
6114,"Males",2005,0,"Lambs",2005,0.26908,62,1.49650047319561,21,"F",1,700
6165,"Females",2005,0,"Lambs",2005,0.18053,62,1.65825102935945,21,"G",0,0
4463,"Males",2000,0,"Lambs",2000,0.15576,59,2.21609613817004,21,"C",1,300
5901,"Males",2004,0,"Lambs",2004,0.36773,64,2.40755637712449,95,"B",0,200
6876,"Females",2008,0,"Lambs",2008,0.33929,42,2.05643345991817,22,"H",0,0
5874,"Males",2004,0,"Lambs",2004,0.33112,64,2.03900711214426,22,"C",0,400
4454,"Females",2000,0,"Lambs",2000,0.19726,59,1.89404525108011,22,"F",1,100
4459,"Females",2000,0,"Lambs",2000,0.14129,59,1.59940069434155,22,"G",1,200
6950,"Females",2008,0,"Lambs",2008,0.27005,41,1.61741873361169,22,"H",0,300
6897,"Females",2008,0,"Lambs",2008,0.11278,42,1.98838738799258,22,"C",0,300
6872,"Males",2008,0,"Lambs",2008,0.07283,42,2.1291976947426,23,"B",0,600
5820,"Females",2004,0,"Lambs",2004,0.18856,63,2.31135928650749,23,"D",0,3800
5990,"Males",2004,0,"Lambs",2004,0.19576,65,2.23908725950314,23,"F",0,1500
6155,"Females",2005,0,"Lambs",2005,0.30845,62,1.59148667161081,23,"B",1,300
4518,"Females",2000,0,"Lambs",2000,0.1381,60,1.64300530552181,23,"C",1,400
4510,"Females",2000,0,"Lambs",2000,0.08958,60,2.22006297757173,23,"A",1,400
6857,"Females",2008,0,"Lambs",2008,0.13933,42,2.43409514254486,23,"D",1,600
4353,"Males",2000,0,"Lambs",2000,0.08598,59,2.021713831601,23,"E",1,400
5919,"Males",2004,0,"Lambs",2004,0.08191,64,2.09372507188137,23,"D",0,200
5992,"Females",2004,0,"Lambs",2004,0.27407,65,2.02892770100439,23,"F",0,400
6855,"Females",2008,0,"Lambs",2008,0.26899,42,2.14607972418042,23,"A",0,1000
7088,"Females",2008,0,"Lambs",2008,0.07348,40,1.9384446201935,23,"C",0,800
4519,"Males",2000,0,"Lambs",2000,0.13105,60,2.44037817250297,23,"D",0,2100
6032,"Females",2004,0,"Lambs",2004,0.05219,65,1.94307129076763,24,"G",0,1000
6884,"Males",2008,0,"Lambs",2008,0.62357,42,1.93790896689237,24,"D",1,1100
6898,"Males",2008,0,"Lambs",2008,0.15615,42,2.14823595531643,24,"H",1,200
9012,"Males",2013,0,"Lambs",2013,0.01996,18,1.90791990677894,24,"G",1,600
6845,"Males",2008,0,"Lambs",2008,0.32139,42,2.02415206040792,24,"A",0,50
6944,"Males",2008,0,"Lambs",2008,0.29502,41,2.13944361421886,24,"H",1,500
5895,"Females",2004,0,"Lambs",2004,0.1364,64,1.94252304649282,24,"D",0,100
5815,"Females",2004,0,"Lambs",2004,0.44792,63,1.90527431992035,24,"E",0,1000
9211,"Females",2013,0,"Lambs",2013,0.09318,17,2.6343658889677,24,"D",1,900
6197,"Females",2005,0,"Lambs",2005,0.23671,62,1.84615493227463,25,"D",0,400
6902,"Males",2008,0,"Lambs",2008,0.17118,42,1.60928670600556,25,"A",0,600
5734,"Males",2004,0,"Lambs",2004,0.06964,63,2.31935466844261,25,"F",0,1800
6103,"Females",2005,0,"Lambs",2005,0.13956,63,2.2620524245716,25,"B",0,800
4507,"Males",2000,0,"Lambs",2000,0.11908,60,2.00945857564929,25,"C",1,600
5890,"Males",2004,0,"Lambs",2004,0.04697,64,2.29663662440982,26,"B",0,600
6202,"Males",2005,0,"Lambs",2005,0.06465,62,2.03959545054478,26,"F",1,1000
5898,"Males",2004,0,"Lambs",2004,0.04706,64,1.95420107489532,26,"H",0,2600
6152,"Males",2005,0,"Lambs",2005,0.173,62,1.69748073413319,26,"A",0,800
5752,"Females",2004,0,"Lambs",2004,0.08121,63,1.67437818195444,26,"F",0,800
5797,"Females",2004,0,"Lambs",2004,0.18126,63,1.81071074433351,26,"G",0,1400
6957,"Males",2008,0,"Lambs",2008,0.26223,41,1.78382433519768,26,"H",1,400
6125,"Females",2005,0,"Lambs",2005,0.24287,62,1.90771727524743,26,"E",1,2400
5981,"Females",2004,0,"Lambs",2004,0.26682,63,2.1652778708036,26,"A",0,4800
6826,"Males",2008,0,"Lambs",2008,0.35095,42,1.92083687463026,26,"G",0,100
5731,"Males",2004,0,"Lambs",2004,0.089,63,2.08589850685681,27,"B",0,600
4506,"Females",2000,0,"Lambs",2000,0.16374,60,1.99158349091678,27,"F",0,400
4375,"Males",2000,0,"Lambs",2000,0.06253,59,1.92725999470733,27,"D",1,500
5925,"Females",2004,0,"Lambs",2004,0.08834,64,1.89065326188144,27,"F",0,1000
6304,"Females",2005,0,"Lambs",2005,0.20582,61,2.22970071416471,27,"B",1,200
5741,"Females",2004,0,"Lambs",2004,0.39146,63,1.64537995876083,27,"E",1,400
5834,"Males",2004,0,"Lambs",2004,0.09731,64,2.09577008888181,27,"G",0,800
4504,"Females",2000,0,"Lambs",2000,0.04719,60,2.17896022282744,28,"A",1,1600
5907,"Females",2004,0,"Lambs",2004,0.31695,64,2.09992901073369,28,"F",0,800
5801,"Males",2004,0,"Lambs",2004,0.41134,63,1.80620989070852,28,"B",0,600
6955,"Males",2008,0,"Lambs",2008,0.51266,41,1.59407008992324,28,"A",0,300
6919,"Males",2008,0,"Lambs",2008,0.50205,42,2.19431597964404,28,"B",0,50
5732,"Males",2004,0,"Lambs",2004,0.11146,63,1.99596849810071,29,"B",0,1000
6875,"Females",2008,0,"Lambs",2008,0.15671,42,1.76397080625699,29,"A",0,300
5993,"Females",2004,0,"Lambs",2004,0.09214,65,1.81056593777207,29,"F",0,400
4515,"Males",2000,0,"Lambs",2000,0.05383,60,1.92123668923767,29,"G",1,1200
4444,"Females",2000,0,"Lambs",2000,0.12155,59,2.02213352878361,29,"H",0,200
5904,"Females",2004,0,"Lambs",2004,0.29759,63,1.99306794217575,29,"H",0,100
6886,"Males",2008,0,"Lambs",2008,0.40927,42,1.85779025780766,29,"E",1,400
5930,"Females",2004,0,"Lambs",2004,0.06395,64,1.91308761264067,29,"G",0,900
5988,"Males",2004,0,"Lambs",2004,0.24807,64,1.8287286349686,29,"D",0,1700
6931,"Females",2008,0,"Lambs",2008,0.2689,42,2.13278313059193,29,"E",0,200
5840,"Males",2004,0,"Lambs",2004,0.16701,64,2.10545985166496,29,"D",0,1200
6163,"Males",2005,0,"Lambs",2005,0.34457,62,1.72075220250604,29,"G",0,1400
4366,"Females",2000,0,"Lambs",2000,0.76468,59,2.50244698969259,30,"A",1,100
4418,"Males",2000,0,"Lambs",2000,0.07729,59,2.00154722121544,30,"C",1,700
9023,"Females",2013,0,"Lambs",2013,0.1506,18,2.23919332370599,30,"G",1,300
5900,"Females",2004,0,"Lambs",2004,0.20202,64,2.12518953841801,30,"H",0,900
6090,"Females",2005,0,"Lambs",2005,0.4354,63,1.64001813619421,30,"B",0,200
6980,"Males",2008,0,"Lambs",2008,0.15984,41,1.62224511604599,30,"G",0,300
4337,"Males",2000,0,"Lambs",2000,0.21601,59,2.08615368080724,30,"C",1,200
5833,"Females",2004,0,"Lambs",2004,0.27163,63,2.0761679233044,30,"E",0,600
5921,"Males",2004,0,"Lambs",2004,0.16815,64,2.14710340862813,30,"G",0,300
6174,"Females",2005,0,"Lambs",2005,0.15528,62,1.80738213160897,30,"F",1,700
6869,"Males",2008,0,"Lambs",2008,0.21133,42,2.0472108827141,31,"G",1,100
6939,"Females",2008,0,"Lambs",2008,0.19788,42,1.94731387559472,31,"C",1,1200
4395,"Females",2000,0,"Lambs",2000,0.20829,59,2.16292433943503,31,"A",1,200
5778,"Females",2004,0,"Lambs",2004,0.18113,63,1.87296866871839,31,"C",0,800
6020,"Females",2004,0,"Lambs",2004,0.06592,65,2.20382138485687,31,"D",0,400
9126,"Males",2013,0,"Lambs",2013,0.20326,17,2.06567892807854,31,"B",1,400
5974,"Males",2004,0,"Lambs",2004,0.08379,64,2.13724402268995,31,"C",0,900
5922,"Males",2004,0,"Lambs",2004,0.09927,64,2.53160168763929,31,"A",0,1000
5804,"Females",2004,0,"Lambs",2004,0.60588,63,2.12014103897224,32,"F",0,200
5886,"Females",2004,0,"Lambs",2004,0.48947,64,2.00212326338761,32,"H",0,400
6002,"Males",2004,0,"Lambs",2004,0.21443,65,2.1958986703158,32,"B",0,1200
5931,"Males",2004,0,"Lambs",2004,0.97473,64,2.07449317555653,32,"F",0,500
5914,"Females",2004,0,"Lambs",2004,0.05489,63,1.76801456256281,32,"H",0,900
7061,"Males",2008,0,"Lambs",2008,0.25501,41,1.74560083670864,32,"A",0,600
6948,"Females",2008,0,"Lambs",2008,0.33119,41,1.80357836657698,32,"C",1,100
5728,"Females",2004,0,"Lambs",2004,0.30643,63,1.57817683998978,32,"G",0,800
5932,"Males",2004,0,"Lambs",2004,0.33834,64,2.14185639487968,32,"A",0,600
6124,"Females",2005,0,"Lambs",2005,0.43434,62,2.42202395486108,32,"D",1,300
6171,"Females",2005,0,"Lambs",2005,0.25603,62,1.60880238138091,32,"G",1,400
5973,"Males",2004,0,"Lambs",2004,0.17183,64,2.55677179696008,33,"A",0,1500
4514,"Males",2000,0,"Lambs",2000,0.04608,60,2.10159825169623,33,"B",0,1000
6200,"Females",2005,0,"Lambs",2005,0.36086,62,1.70077660829342,33,"E",0,1200
5976,"Females",2004,0,"Lambs",2004,0.20729,64,2.13639805502056,33,"G",0,1200
6910,"Females",2008,0,"Lambs",2008,0.0693,42,2.0071125058819,33,"A",1,800
4505,"Males",2000,0,"Lambs",2000,0.03661,60,1.53871539674839,33,"B",1,500
6972,"Females",2008,0,"Lambs",2008,0.27885,41,1.96944584288374,33,"H",1,200
4447,"Males",2000,0,"Lambs",2000,0.17189,59,2.14337397461217,33,"B",1,300
5849,"Males",2004,0,"Lambs",2004,0.11617,64,1.9871018854324,33,"D",0,1600
6117,"Females",2005,0,"Lambs",2005,0.02889,62,1.58620597655437,33,"F",0,800
6924,"Males",2008,0,"Lambs",2008,0.19,42,1.63521334020339,33,"G",0,1200
6151,"Females",2005,0,"Lambs",2005,0.23814,62,1.78481283525417,33,"C",1,600
6839,"Males",2008,0,"Lambs",2008,0.0627,42,1.97389326873306,33,"D",0,1600
6150,"Females",2005,0,"Lambs",2005,0.15178,62,1.72011588023092,33,"H",1,900
6016,"Females",2004,0,"Lambs",2004,1.08552,65,1.81611564037584,34,"C",0,1000
