"ID","Sex_R","BirthYear","Age","AgeClass","SampleYear","IgG_TC","IgPlateRef","RTL","qPCRPlate","qPCRRow","Survival"
8352,"Males",2011,0,"Lambs",2011,0.2286,12,1.4960442452156,63,"F",0
8507,"Males",2011,0,"Lambs",2011,0.15565,12,1.78840901052323,63,"D",0
8263,"Males",2011,0,"Lambs",2011,0.17773,13,2.2441949270337,63,"E",0
4316,"Females",1999,0,"Lambs",1999,0.1853,58,2.02284833786005,63,"G",1
6386,"Females",2006,0,"Lambs",2006,0.16027,55,1.74053465281844,63,"E",1
8327,"Females",2011,0,"Lambs",2011,0.23392,12,1.6448025635438,63,"G",1
5551,"Males",2003,0,"Lambs",2003,0.08515,69,2.14345138350831,64,"B",1
6447,"Males",2006,0,"Lambs",2006,0.04947,56,1.66706032798204,64,"F",0
6453,"Males",2006,0,"Lambs",2006,0.05065,55,1.9923732610463,64,"G",0
8318,"Females",2011,0,"Lambs",2011,0.65215,12,2.01043434366883,64,"A",0
5444,"Females",2003,0,"Lambs",2003,0.16101,68,1.65655527887069,64,"F",1
5446,"Females",2003,0,"Lambs",2003,0.11936,68,2.00556429368001,64,"B",1
5494,"Males",2003,0,"Lambs",2003,0.54483,68,2.09604239768577,64,"C",1
8285,"Females",2011,0,"Lambs",2011,0.48506,12,2.0853867581099,64,"D",0
8273,"Females",2011,0,"Lambs",2011,0.06064,12,1.89322779574093,64,"G",0
6340,"Males",2006,0,"Lambs",2006,0.15505,55,2.21516131281609,64,"H",0
5502,"Males",2003,0,"Lambs",2003,0.11514,68,1.79461845329288,64,"G",1
6403,"Males",2006,0,"Lambs",2006,0.29836,55,2.48854626343927,65,"A",0
8457,"Females",2011,0,"Lambs",2011,0.14517,12,2.39684281940155,65,"E",0
6348,"Females",2006,0,"Lambs",2006,0.48394,55,2.00771819924461,65,"D",1
8303,"Females",2011,0,"Lambs",2011,0.21821,12,1.83845363267706,65,"E",0
6368,"Males",2006,0,"Lambs",2006,0.29327,55,1.96358612780609,65,"H",0
4240,"Females",1999,0,"Lambs",1999,0.10802,58,1.77483387923275,65,"D",1
6489,"Males",2006,0,"Lambs",2006,0.21872,56,1.48736278189977,65,"E",0
4172,"Males",1999,0,"Lambs",1999,0.15007,59,2.03551541071234,65,"D",1
5543,"Females",2003,0,"Lambs",2003,0.13377,69,2.37097547556879,65,"G",1
8219,"Females",2011,0,"Lambs",2011,0.58199,13,2.09998413090658,65,"A",0
5631,"Females",2003,0,"Lambs",2003,0.22573,70,1.99979247848489,65,"C",1
4265,"Males",1999,0,"Lambs",1999,0.14867,58,1.98196360093607,65,"E",0
6524,"Males",2006,0,"Lambs",2006,0.08134,56,1.98243845899987,96,"G",0
5474,"Females",2003,0,"Lambs",2003,0.07886,68,1.86113279683363,65,"H",0
5428,"Females",2003,0,"Lambs",2003,0.32987,67,1.68567501749191,66,"C",1
6464,"Males",2006,0,"Lambs",2006,0.17034,55,2.15949735489229,66,"D",0
4193,"Females",1999,0,"Lambs",1999,0.09748,59,2.11406158140525,66,"E",1
6506,"Males",2006,0,"Lambs",2006,0.04323,56,2.18360021092391,66,"F",0
8231,"Males",2011,0,"Lambs",2011,0.39072,13,2.04740217837666,66,"G",0
8257,"Females",2011,0,"Lambs",2011,0.23615,13,2.11721641067254,66,"B",0
8282,"Males",2011,0,"Lambs",2011,0.12199,12,1.77452277525965,66,"H",0
5485,"Females",2003,0,"Lambs",2003,0.13476,68,2.15566081651052,66,"C",1
4310,"Females",1999,0,"Lambs",1999,0.10291,58,2.36055047292773,66,"G",1
6520,"Males",2006,0,"Lambs",2006,0.0815,56,2.18772002971023,66,"H",0
4237,"Males",1999,0,"Lambs",1999,0.18759,58,1.76184204163845,66,"B",1
8260,"Males",2011,0,"Lambs",2011,0.03445,13,2.48870862051311,67,"A",0
6446,"Females",2006,0,"Lambs",2006,0.19744,55,2.40792518962829,67,"B",0
6488,"Females",2006,0,"Lambs",2006,0.18036,56,1.88319399969739,67,"D",1
4161,"Females",1999,0,"Lambs",1999,0.34349,59,1.80348675359234,67,"H",1
4212,"Females",1999,0,"Lambs",1999,0.46103,59,2.06770793480134,67,"B",1
5527,"Males",2003,0,"Lambs",2003,0.10215,69,2.32098635647356,67,"C",1
5542,"Females",2003,0,"Lambs",2003,0.06761,69,2.03172381594568,67,"H",1
8474,"Males",2011,0,"Lambs",2011,0.22254,12,2.00023739334063,67,"A",0
4260,"Males",1999,0,"Lambs",1999,0.25621,58,1.83373152575385,67,"H",1
5562,"Females",2003,0,"Lambs",2003,0.1714,69,2.2241377751067,67,"H",1
8245,"Males",2011,0,"Lambs",2011,0.1429,13,2.03764818139986,67,"C",0
8283,"Females",2011,0,"Lambs",2011,0.25739,12,1.74907209076058,67,"D",0
6409,"Females",2006,0,"Lambs",2006,0.34652,55,1.78339851568029,67,"H",1
8300,"Females",2011,0,"Lambs",2011,0.04709,12,1.85232766681173,67,"C",0
5458,"Males",2003,0,"Lambs",2003,0.29989,68,2.22144567144777,67,"E",1
5441,"Males",2003,0,"Lambs",2003,0.25412,68,1.98294504209119,68,"E",0
4227,"Females",1999,0,"Lambs",1999,0.57643,58,1.93561968298207,68,"B",1
5548,"Females",2003,0,"Lambs",2003,0.08425,69,1.63588233812647,68,"F",1
4243,"Females",1999,0,"Lambs",1999,0.5926,58,1.91691983901106,68,"H",1
8246,"Males",2011,0,"Lambs",2011,0.55771,13,1.51021527088668,68,"F",0
4218,"Males",1999,0,"Lambs",1999,0.19529,58,1.74068559174059,68,"G",1
5615,"Females",2003,0,"Lambs",2003,0.18863,69,1.51486562858419,68,"D",0
8458,"Females",2011,0,"Lambs",2011,0.17618,12,2.17324750058116,68,"E",0
4244,"Females",1999,0,"Lambs",1999,0.39539,58,2.03505223624898,68,"F",1
5421,"Females",2003,0,"Lambs",2003,0.75202,67,1.6526233433786,68,"D",1
8450,"Males",2011,0,"Lambs",2011,0.17393,12,1.75777923480274,68,"E",0
4262,"Males",1999,0,"Lambs",1999,0.08325,58,2.08223549420734,68,"A",1
8493,"Females",2011,0,"Lambs",2011,0.39617,12,2.33052886948944,68,"B",0
4164,"Males",1999,0,"Lambs",1999,0.31879,59,2.19217055955973,69,"A",1
8259,"Males",2011,0,"Lambs",2011,0.485,13,2.4145456482181,69,"E",0
4179,"Males",1999,0,"Lambs",1999,0.93199,59,1.94148300843204,69,"F",1
4158,"Females",1999,0,"Lambs",1999,0.28634,59,2.0522425734271,69,"G",1
4205,"Males",1999,0,"Lambs",1999,0.50891,59,2.43510075078924,69,"A",1
8258,"Females",2011,0,"Lambs",2011,0.11412,13,1.8289793861763,69,"B",1
4195,"Females",1999,0,"Lambs",1999,0.64381,59,1.7293131056126,69,"D",1
8468,"Females",2011,0,"Lambs",2011,0.0976,12,1.82278652549184,69,"H",0
4309,"Females",1999,0,"Lambs",1999,0.26786,58,2.06069956265741,69,"A",1
4259,"Females",1999,0,"Lambs",1999,0.3,58,2.16595029512605,69,"B",1
6473,"Females",2006,0,"Lambs",2006,0.13539,55,1.893784284227,69,"C",0
8252,"Males",2011,0,"Lambs",2011,0.57119,13,2.20766729233588,69,"E",0
6526,"Males",2006,0,"Lambs",2006,0.54022,56,2.00201000322659,69,"F",0
6527,"Males",2006,0,"Lambs",2006,0.28271,56,1.69739520864797,69,"E",0
8284,"Males",2011,0,"Lambs",2011,0.20337,12,2.14305061484014,69,"E",0
6503,"Males",2006,0,"Lambs",2006,0.08055,56,1.98360039488829,70,"A",0
8229,"Males",2011,0,"Lambs",2011,0.38155,13,1.85042659766273,70,"H",0
4183,"Females",1999,0,"Lambs",1999,0.08364,59,1.98451856700046,70,"F",1
8359,"Males",2011,0,"Lambs",2011,0.14035,12,1.60736812978374,70,"G",0
8469,"Males",2011,0,"Lambs",2011,0.46757,12,2.23773022878378,70,"H",0
4185,"Males",1999,0,"Lambs",1999,0.32018,59,1.6111218707931,70,"H",1
8353,"Males",2011,0,"Lambs",2011,0.08485,12,1.97735099414823,70,"D",0
8250,"Females",2011,0,"Lambs",2011,0.23465,13,1.76388307756914,70,"D",0
4239,"Females",1999,0,"Lambs",1999,0.23047,58,1.39100248474127,70,"F",1
5648,"Females",2003,0,"Lambs",2003,0.73292,69,1.69131257948948,70,"G",1
4173,"Males",1999,0,"Lambs",1999,0.24744,59,2.18211825606177,70,"B",1
8460,"Females",2011,0,"Lambs",2011,0.17322,12,2.24445089107796,70,"F",0
5526,"Females",2003,0,"Lambs",2003,0.18608,69,2.07031130972393,70,"G",1
4155,"Females",1999,0,"Lambs",1999,0.23354,59,2.03504203343285,71,"F",1
6459,"Females",2006,0,"Lambs",2006,0.14894,55,2.04443032757768,71,"G",1
6380,"Females",2006,0,"Lambs",2006,0.22706,55,1.62602875235477,71,"B",0
8301,"Females",2011,0,"Lambs",2011,0,12,1.40342043582647,71,"D",0
5442,"Males",2003,0,"Lambs",2003,0.05197,68,1.88611898655678,71,"E",1
4257,"Females",1999,0,"Lambs",1999,0.71539,58,1.81982218098319,71,"F",1
6522,"Females",2006,0,"Lambs",2006,0.45362,56,1.98887244023949,71,"G",0
4201,"Males",1999,0,"Lambs",1999,0.31904,59,1.89969740939397,71,"A",0
5493,"Males",2003,0,"Lambs",2003,0.03941,68,1.9655228539322,71,"G",1
4250,"Females",1999,0,"Lambs",1999,0.18294,58,1.87784290065965,96,"A",1
8228,"Males",2011,0,"Lambs",2011,0.25039,13,2.12079489832568,71,"E",0
4207,"Males",1999,0,"Lambs",1999,0.10756,59,1.97239399336507,71,"B",0
8271,"Males",2011,0,"Lambs",2011,0.28483,12,1.64983180218459,71,"E",0
6484,"Females",2006,0,"Lambs",2006,0.21382,56,2.14068283575575,71,"B",0
5636,"Males",2003,0,"Lambs",2003,0.28856,69,2.02179123440755,71,"F",1
4150,"Males",1999,0,"Lambs",1999,0.20157,59,1.96429861727429,71,"G",0
4253,"Males",1999,0,"Lambs",1999,0.14364,58,2.4047950604919,72,"A",0
8464,"Females",2011,0,"Lambs",2011,0.06282,12,1.83968329690779,72,"H",0
5537,"Males",2003,0,"Lambs",2003,0.08091,69,1.63151202567436,72,"A",0
4208,"Males",1999,0,"Lambs",1999,0.07077,59,1.73381708654287,72,"E",NA
5658,"Females",2003,0,"Lambs",2003,0.13515,70,2.08527068156423,72,"G",0
5627,"Males",2003,0,"Lambs",2003,0.19752,70,2.05067025713492,72,"A",1
4231,"Females",1999,0,"Lambs",1999,0.19945,58,1.60018036580418,72,"E",0
5516,"Males",2003,0,"Lambs",2003,0.07044,69,1.49147209525828,72,"H",1
8463,"Females",2011,0,"Lambs",2011,0.03048,12,2.00441251392782,72,"C",0
5555,"Females",2003,0,"Lambs",2003,0.03113,69,1.85126364448095,72,"D",1
6395,"Males",2006,0,"Lambs",2006,0.07217,55,1.9976079141402,72,"E",0
6458,"Males",2006,0,"Lambs",2006,0.04494,55,2.16207613418362,72,"G",0
8461,"Males",2011,0,"Lambs",2011,0.0437,12,1.68201233099981,72,"F",0
5439,"Females",2003,0,"Lambs",2003,0.09484,68,1.90621380904654,72,"G",1
4223,"Females",1999,0,"Lambs",1999,0.31442,58,1.84461014261463,73,"E",1
8237,"Females",2011,0,"Lambs",2011,0.03,13,1.85008535318743,73,"B",0
8317,"Females",2011,0,"Lambs",2011,0.09426,12,2.06412264467902,73,"C",0
5486,"Females",2003,0,"Lambs",2003,0.11852,68,1.60442554798011,73,"E",1
8302,"Females",2011,0,"Lambs",2011,0.07401,12,2.21170403929279,73,"G",0
8459,"Males",2011,0,"Lambs",2011,0.03954,12,2.30389963888037,73,"G",0
8289,"Females",2011,0,"Lambs",2011,0.07474,12,1.62776129184577,73,"B",0
6402,"Males",2006,0,"Lambs",2006,0.4498,55,1.65357805344801,73,"E",0
6525,"Females",2006,0,"Lambs",2006,1.15412,56,1.94001483125207,73,"F",1
5531,"Females",2003,0,"Lambs",2003,0.03617,69,1.66348477085357,73,"G",1
4168,"Males",1999,0,"Lambs",1999,0.15018,59,1.956060050801,73,"B",1
8354,"Males",2011,0,"Lambs",2011,0.26867,12,1.85214755506928,73,"F",0
8224,"Males",2011,0,"Lambs",2011,0.30902,13,1.90092269000485,73,"H",0
8452,"Females",2011,0,"Lambs",2011,0.04345,12,1.81195064562648,74,"E",0
6399,"Males",2006,0,"Lambs",2006,0.04951,55,2.29916807387336,74,"G",0
4206,"Males",1999,0,"Lambs",1999,0.22679,59,2.10249112996155,74,"B",1
8314,"Males",2011,0,"Lambs",2011,0.13004,12,1.69564802645233,74,"E",0
6482,"Males",2006,0,"Lambs",2006,0.14451,56,1.64079090175636,74,"H",0
6445,"Females",2006,0,"Lambs",2006,0.17688,56,1.66258158779758,74,"G",0
8304,"Males",2011,0,"Lambs",2011,0.16763,12,1.57807848761346,74,"C",1
5622,"Males",2003,0,"Lambs",2003,0.4002,69,1.98161725957993,74,"E",1
5554,"Females",2003,0,"Lambs",2003,0.05476,69,2.17062472443611,75,"F",1
5447,"Females",2003,0,"Lambs",2003,0.3094,68,2.34567679880452,75,"G",1
8308,"Males",2011,0,"Lambs",2011,0.16889,12,1.63054723405937,75,"D",0
6412,"Males",2006,0,"Lambs",2006,0.2568,55,2.13233353126133,75,"E",0
8220,"Males",2011,0,"Lambs",2011,0.12477,13,2.1338692324889,75,"G",0
6518,"Males",2006,0,"Lambs",2006,0.04475,56,1.76594988845357,75,"C",0
5606,"Females",2003,0,"Lambs",2003,0.3473,70,1.83342647073328,75,"D",1
6418,"Males",2006,0,"Lambs",2006,0.06585,56,0.981136318252012,75,"E",0
8349,"Males",2011,0,"Lambs",2011,0.17879,12,1.84763205558216,75,"H",0
8475,"Males",2011,0,"Lambs",2011,0.10479,12,2.04434003531547,75,"B",0
8213,"Females",2011,0,"Lambs",2011,0.53615,13,1.95627363349293,75,"F",0
8276,"Males",2011,0,"Lambs",2011,0.0703,12,1.52328748044796,75,"G",0
6363,"Females",2006,0,"Lambs",2006,0.30499,55,2.08430241492818,76,"A",0
8227,"Males",2011,0,"Lambs",2011,0.34753,13,1.99713022160769,76,"A",0
4315,"Males",1999,0,"Lambs",1999,0.2036,58,1.93912188324588,76,"C",0
4266,"Females",1999,0,"Lambs",1999,0.61177,58,1.40424910664764,76,"A",1
5520,"Females",2003,0,"Lambs",2003,0.05258,69,2.2788361789005,76,"B",1
5491,"Females",2003,0,"Lambs",2003,0.11913,68,1.62432255035328,76,"B",1
6483,"Males",2006,0,"Lambs",2006,0.13318,56,1.63838065931439,76,"G",0
5524,"Females",2003,0,"Lambs",2003,0.07601,69,2.1645715369307,77,"B",0
8315,"Females",2011,0,"Lambs",2011,0.30654,12,2.19013201029253,77,"C",0
6487,"Females",2006,0,"Lambs",2006,0.20811,56,1.25513335097903,77,"E",0
5547,"Females",2003,0,"Lambs",2003,0.1814,70,1.42700413346912,77,"F",1
4232,"Females",1999,0,"Lambs",1999,0.54675,58,1.91588271950931,77,"H",1
5490,"Females",2003,0,"Lambs",2003,0.09701,68,2.1943323232078,77,"C",1
6391,"Females",2006,0,"Lambs",2006,0.22204,55,1.81413923672876,77,"F",0
4314,"Females",1999,0,"Lambs",1999,0.45448,58,2.59808378724634,78,"A",1
8299,"Males",2011,0,"Lambs",2011,0.15225,12,2.17971611107065,78,"E",0
8248,"Females",2011,0,"Lambs",2011,0.44028,13,1.97669800029621,78,"H",0
4229,"Males",1999,0,"Lambs",1999,0.12552,58,1.81401832372297,78,"A",1
6347,"Males",2006,0,"Lambs",2006,0.08888,55,2.04416294279521,78,"B",0
8292,"Females",2011,0,"Lambs",2011,0.93997,12,1.31994480691193,78,"E",0
4153,"Females",1999,0,"Lambs",1999,0.35273,59,1.42133759097347,78,"F",1
8265,"Females",2011,0,"Lambs",2011,0.20638,13,1.90531125407574,78,"D",1
4241,"Females",1999,0,"Lambs",1999,0.56401,58,2.07769902581326,78,"A",1
4313,"Females",1999,0,"Lambs",1999,0.05475,58,2.00108200776244,78,"C",1
5597,"Females",2003,0,"Lambs",2003,0.40474,70,2.17795447089106,78,"D",1
4318,"Males",1999,0,"Lambs",1999,0.14751,58,2.24931107563452,78,"B",1
8269,"Females",2011,0,"Lambs",2011,0.11268,12,1.55393734812489,78,"E",0
6405,"Females",2006,0,"Lambs",2006,0.14677,55,1.93934804060433,78,"H",0
8278,"Males",2011,0,"Lambs",2011,0.4388,12,1.84676883082018,78,"G",0
5535,"Females",2003,0,"Lambs",2003,0.12436,69,2.40635930102451,79,"D",1
5626,"Females",2003,0,"Lambs",2003,0.20992,70,1.79749469377241,79,"E",1
5534,"Males",2003,0,"Lambs",2003,0.09662,69,2.01751650429715,79,"G",0
5489,"Males",2003,0,"Lambs",2003,0.05623,68,1.79709060208302,79,"H",0
6406,"Females",2006,0,"Lambs",2006,0.23413,55,1.74208809311036,79,"B",1
4190,"Females",1999,0,"Lambs",1999,0.54776,59,2.06078439855778,79,"D",1
5630,"Males",2003,0,"Lambs",2003,0.44996,70,2.13844932743695,79,"F",0
5528,"Females",2003,0,"Lambs",2003,0.09355,69,2.13374932065538,79,"H",1
5480,"Males",2003,0,"Lambs",2003,0.36076,68,1.72587427207098,79,"A",1
4225,"Males",1999,0,"Lambs",1999,0.14589,58,1.48813220078907,79,"C",0
4317,"Females",1999,0,"Lambs",1999,0.09368,58,1.77384009196343,79,"F",1
5443,"Females",2003,0,"Lambs",2003,0.16659,68,2.05203151979047,79,"H",1
6460,"Males",2006,0,"Lambs",2006,0.26391,55,1.76278589651676,79,"B",0
4255,"Females",1999,0,"Lambs",1999,0.62517,58,1.5541923139789,79,"E",1
8238,"Females",2011,0,"Lambs",2011,0.22811,13,2.19624072633025,79,"G",0
8281,"Females",2011,0,"Lambs",2011,0.56329,12,1.89544227994897,79,"H",0
5652,"Females",2003,0,"Lambs",2003,0.13115,70,1.8621721162873,79,"F",1
5671,"Females",2003,0,"Lambs",2003,0.10296,70,1.8765804401514,79,"H",0
8267,"Males",2011,0,"Lambs",2011,0.07343,12,2.19450659932708,80,"A",0
8280,"Females",2011,0,"Lambs",2011,0.22071,12,1.85686257142832,80,"F",0
8328,"Females",2011,0,"Lambs",2011,0.13149,12,1.83671636489628,80,"E",0
8239,"Males",2011,0,"Lambs",2011,0.30341,13,1.93597444072367,80,"A",0
4258,"Females",1999,0,"Lambs",1999,0.38784,58,1.93828152103299,80,"C",1
8466,"Males",2011,0,"Lambs",2011,0.02764,12,2.01930775558113,80,"F",0
8345,"Females",2011,0,"Lambs",2011,0.12719,12,1.67976737736265,80,"A",0
4256,"Females",1999,0,"Lambs",1999,0.31048,58,1.24029419767648,80,"H",1
5483,"Females",2003,0,"Lambs",2003,0.22034,68,1.91146954887218,80,"E",1
8247,"Males",2011,0,"Lambs",2011,0.41293,13,1.85850563011736,80,"F",0
4248,"Males",1999,0,"Lambs",1999,0.70564,58,1.65105680178676,82,"C",0
8256,"Females",2011,0,"Lambs",2011,0.42376,13,2.00282411159402,82,"D",0
8296,"Females",2011,0,"Lambs",2011,0.1273,12,2.27420431137708,82,"H",0
6439,"Males",2006,0,"Lambs",2006,0.15818,55,1.62070815538906,82,"B",0
8324,"Males",2011,0,"Lambs",2011,0.10588,12,1.8871298320704,82,"C",0
8346,"Males",2011,0,"Lambs",2011,0.05985,12,1.93138732289427,82,"D",0
8251,"Males",2011,0,"Lambs",2011,0.28486,13,2.03452999842223,82,"E",0
5471,"Females",2003,0,"Lambs",2003,0.21544,68,1.79924897462911,82,"F",1
5462,"Males",2003,0,"Lambs",2003,0.30614,70,1.82778346662163,82,"H",1
6719,"Males",2007,0,"Lambs",2007,0.19316,47,2.91286053004553,96,"D",1
6691,"Females",2007,0,"Lambs",2007,0.77373,47,2.1322370229152,83,"A",1
4635,"Females",2001,0,"Lambs",2001,0.1664,23,1.815552372971,83,"B",1
6773,"Males",2007,0,"Lambs",2007,0.05422,47,1.91702469493742,83,"D",0
7326,"Males",2009,0,"Lambs",2009,0.1309,44,1.61005690999804,83,"E",1
6608,"Females",2007,0,"Lambs",2007,0.3323,48,1.97131189605641,83,"G",1
7185,"Females",2009,0,"Lambs",2009,0.09719,42,2.10887672205751,83,"H",1
4625,"Females",2001,0,"Lambs",2001,0.64749,23,1.57405323433855,83,"A",0
6596,"Males",2007,0,"Lambs",2007,0.7247,49,1.76511872069244,83,"B",0
6649,"Males",2007,0,"Lambs",2007,0.56447,48,1.47838939344423,83,"E",0
7153,"Males",2009,0,"Lambs",2009,0.11066,48,1.60444151745417,83,"F",0
7249,"Females",2009,0,"Lambs",2009,0.19624,48,1.74351818314079,83,"G",0
4581,"Males",2001,0,"Lambs",2001,0.30867,22,1.78022706998339,83,"H",0
4582,"Males",2001,0,"Lambs",2001,0.65327,22,2.08372618712631,83,"B",0
6590,"Males",2007,0,"Lambs",2007,0.27826,49,2.07452485540574,83,"A",0
7173,"Males",2009,0,"Lambs",2009,0.38956,43,1.71511469980824,83,"B",1
8790,"Females",2012,0,"Lambs",2012,0.16733,21,1.80257962508424,83,"E",1
4638,"Females",2001,0,"Lambs",2001,0.05842,23,2.19612285685185,83,"A",0
7238,"Males",2009,0,"Lambs",2009,0.09691,43,1.98709267455536,83,"C",1
7182,"Males",2009,0,"Lambs",2009,0.11393,44,2.58388215307501,84,"A",0
7205,"Females",2009,0,"Lambs",2009,0.22457,48,1.96465093649716,84,"D",1
4574,"Males",2001,0,"Lambs",2001,0.14902,22,2.26169821252166,84,"F",0
6617,"Females",2007,0,"Lambs",2007,0.30243,48,1.64149395022819,84,"B",1
6565,"Males",2007,0,"Lambs",2007,0.40242,49,1.8528495247986,84,"E",1
4674,"Females",2001,0,"Lambs",2001,0.24267,24,2.10546051732414,84,"H",0
5318,"Males",2001,0,"Lambs",2001,0.02462,22,1.73291553339251,84,"B",0
7156,"Males",2009,0,"Lambs",2009,0.0767,43,1.74238862882616,84,"F",1
4571,"Males",2001,0,"Lambs",2001,0.29099,22,2.05927445944932,84,"G",0
6656,"Females",2007,0,"Lambs",2007,0.14955,48,2.22969233420258,84,"A",1
6636,"Males",2007,0,"Lambs",2007,0.36472,48,1.64712503803883,84,"H",0
6620,"Males",2007,0,"Lambs",2007,0.24406,48,2.04705059879269,84,"A",1
7262,"Females",2009,0,"Lambs",2009,0.68936,44,2.52314303360503,84,"B",1
7164,"Males",2009,0,"Lambs",2009,0.11856,43,1.82044053360808,84,"G",0
6783,"Males",2007,0,"Lambs",2007,0.23132,46,1.99769931600737,85,"C",0
6635,"Females",2007,0,"Lambs",2007,0.1788,48,2.21659507888027,85,"F",0
8731,"Females",2012,0,"Lambs",2012,0.41704,22,1.88615567950045,85,"D",1
6584,"Females",2007,0,"Lambs",2007,0.79468,49,1.88449805560572,85,"A",0
4685,"Males",2001,0,"Lambs",2001,0.42047,25,1.65420195934163,85,"B",0
4660,"Females",2001,0,"Lambs",2001,0.19172,24,1.44638612944948,85,"E",0
6577,"Males",2007,0,"Lambs",2007,0.33614,49,1.910553111972,85,"H",1
7248,"Males",2009,0,"Lambs",2009,0.17305,44,1.89224827337051,85,"C",0
7139,"Males",2009,0,"Lambs",2009,0.07567,42,2.31321307273165,85,"F",1
6022,"Females",2004,0,"Lambs",2004,0.25409,65,2.64589678612604,85,"G",0
5905,"Males",2004,0,"Lambs",2004,0.13012,64,1.86079900965386,85,"F",0
5814,"Females",2004,0,"Lambs",2004,0.32279,63,2.32296841980542,85,"B",0
5775,"Females",2004,0,"Lambs",2004,0.24513,63,2.13691564545555,85,"E",0
7053,"Females",2008,0,"Lambs",2008,0.16062,41,2.09913895742018,85,"G",1
5894,"Males",2004,0,"Lambs",2004,0.33785,63,2.11246556483478,86,"C",0
5920,"Males",2004,0,"Lambs",2004,0.14158,64,1.75457686322832,86,"D",0
4466,"Males",2000,0,"Lambs",2000,0.05773,59,1.99466919578137,86,"E",1
5796,"Females",2004,0,"Lambs",2004,0.26605,63,1.89930038104617,86,"F",0
6045,"Males",2004,0,"Lambs",2004,0.16003,65,1.72112604439084,86,"G",0
4389,"Males",2000,0,"Lambs",2000,0.07567,59,1.74810678168172,86,"C",0
4435,"Males",2000,0,"Lambs",2000,0.15499,59,2.01016893055898,86,"G",0
5827,"Males",2004,0,"Lambs",2004,0.15219,63,2.48556466572522,86,"H",0
6166,"Males",2005,0,"Lambs",2005,0.25845,62,1.93031679391325,86,"A",0
6028,"Females",2004,0,"Lambs",2004,0.16942,65,1.53323270421556,86,"H",0
7060,"Males",2008,0,"Lambs",2008,0.36275,41,1.93121437262402,86,"D",0
7037,"Females",2008,0,"Lambs",2008,0.33007,40,2.19475398917148,86,"E",0
4465,"Females",2000,0,"Lambs",2000,0.08865,59,2.1521926727661,87,"A",1
5877,"Males",2004,0,"Lambs",2004,0.0657,64,1.9287360826605,87,"B",0
6196,"Females",2005,0,"Lambs",2005,0.05228,62,1.78149765841533,87,"C",1
4509,"Females",2000,0,"Lambs",2000,0.07326,60,1.74743916668936,87,"E",0
4343,"Males",2000,0,"Lambs",2000,0.06646,59,1.84380212417993,87,"B",1
5978,"Males",2004,0,"Lambs",2004,0.63693,64,1.76727270866031,87,"F",0
5843,"Males",2004,0,"Lambs",2004,0.15371,64,1.82726048641632,87,"G",0
4393,"Males",2000,0,"Lambs",2000,0.51445,59,1.82906011644315,87,"C",1
5129,"Males",2002,0,"Lambs",2002,0.21931,19,1.85295800006142,87,"G",1
7581,"Males",2010,0,"Lambs",2010,0.07319,31,1.36965885387052,87,"H",0
3937,"Females",1998,0,"Lambs",1998,0.10665,34,2.24894237208326,87,"C",0
5087,"Males",2002,0,"Lambs",2002,0.10102,18,2.20613118798892,87,"E",1
5067,"Males",2002,0,"Lambs",2002,0.14304,18,1.70275684948114,87,"F",1
4053,"Females",1998,0,"Lambs",1998,0.06149,33,2.24589500736833,88,"A",0
4015,"Males",1998,0,"Lambs",1998,0.07172,33,1.96963831550865,88,"C",0
3909,"Females",1998,0,"Lambs",1998,0.66521,35,1.86874838592519,88,"E",0
4115,"Females",1998,0,"Lambs",1998,0.06071,33,1.96623000563491,88,"H",0
4032,"Females",1998,0,"Lambs",1998,0.17252,29,1.76834015357704,88,"D",0
5092,"Males",2002,0,"Lambs",2002,0.2678,18,1.75491424334894,88,"E",1
7577,"Females",2010,0,"Lambs",2010,0.06596,31,2.00627503746656,88,"H",0
7444,"Males",2010,0,"Lambs",2010,0.42518,29,2.01848662069329,88,"A",0
7457,"Males",2010,0,"Lambs",2010,0.15123,29,2.10661791514065,88,"C",0
7524,"Females",2010,0,"Lambs",2010,0.15132,29,1.48306098020017,88,"A",0
7453,"Females",2010,0,"Lambs",2010,0.23649,29,1.70480189281417,88,"F",0
3977,"Males",1998,0,"Lambs",1998,0.05551,34,2.04995746913317,88,"A",0
4074,"Males",1998,0,"Lambs",1998,0.12409,33,2.05417111751923,88,"G",0
5141,"Females",2002,0,"Lambs",2002,0.08606,19,2.05711145657566,89,"B",1
5235,"Females",2002,0,"Lambs",2002,0.28154,19,2.58997290071536,89,"D",1
4124,"Males",1998,0,"Lambs",1998,0.08351,29,1.59566864583414,89,"D",0
7517,"Females",2010,0,"Lambs",2010,0.17823,29,1.69822077095764,89,"H",0
7559,"Males",2010,0,"Lambs",2010,0.12068,30,1.79528114827955,89,"E",1
5100,"Females",2002,0,"Lambs",2002,0.10153,18,2.07606239754556,89,"E",1
7486,"Females",2010,0,"Lambs",2010,0.45281,29,1.3548811063577,89,"H",1
5090,"Females",2002,0,"Lambs",2002,0.19241,18,2.02739902706205,89,"B",0
4125,"Females",1998,0,"Lambs",1998,0.06266,33,1.86422366524901,89,"F",0
3914,"Females",1998,0,"Lambs",1998,0.2267,35,1.54112564824071,89,"G",0
3879,"Males",1998,0,"Lambs",1998,0.18965,33,2.42138494683412,90,"A",0
5107,"Females",2002,0,"Lambs",2002,0.10683,18,1.97564341091716,90,"C",1
