"ID","Sex_R","BirthYear","Age","AgeClass","SampleYear","Strongyles","RTL","qPCRPlate","qPCRRow","Survival"
8296,"Females",2011,0,"Lambs",2011,700,2.27420431137708,82,"H",0
6439,"Males",2006,0,"Lambs",2006,600,1.62070815538906,82,"B",0
8324,"Males",2011,0,"Lambs",2011,600,1.8871298320704,82,"C",0
8346,"Males",2011,0,"Lambs",2011,1200,1.93138732289427,82,"D",0
5471,"Females",2003,0,"Lambs",2003,200,1.79924897462911,82,"F",1
6719,"Males",2007,0,"Lambs",2007,200,2.91286053004553,96,"D",1
6691,"Females",2007,0,"Lambs",2007,200,2.1322370229152,83,"A",1
4635,"Females",2001,0,"Lambs",2001,400,1.815552372971,83,"B",1
6773,"Males",2007,0,"Lambs",2007,500,1.91702469493742,83,"D",0
7326,"Males",2009,0,"Lambs",2009,100,1.61005690999804,83,"E",1
6608,"Females",2007,0,"Lambs",2007,500,1.97131189605641,83,"G",1
7185,"Females",2009,0,"Lambs",2009,1000,2.10887672205751,83,"H",1
4625,"Females",2001,0,"Lambs",2001,200,1.57405323433855,83,"A",0
6596,"Males",2007,0,"Lambs",2007,400,1.76511872069244,83,"B",0
6649,"Males",2007,0,"Lambs",2007,800,1.47838939344423,83,"E",0
7153,"Males",2009,0,"Lambs",2009,2100,1.60444151745417,83,"F",0
7249,"Females",2009,0,"Lambs",2009,1400,1.74351818314079,83,"G",0
4582,"Males",2001,0,"Lambs",2001,2000,2.08372618712631,83,"B",0
6590,"Males",2007,0,"Lambs",2007,300,2.07452485540574,83,"A",0
7173,"Males",2009,0,"Lambs",2009,500,1.71511469980824,83,"B",1
8790,"Females",2012,0,"Lambs",2012,200,1.80257962508424,83,"E",1
7238,"Males",2009,0,"Lambs",2009,1000,1.98709267455536,83,"C",1
7182,"Males",2009,0,"Lambs",2009,1600,2.58388215307501,84,"A",0
7205,"Females",2009,0,"Lambs",2009,200,1.96465093649716,84,"D",1
6617,"Females",2007,0,"Lambs",2007,300,1.64149395022819,84,"B",1
6565,"Males",2007,0,"Lambs",2007,200,1.8528495247986,84,"E",1
4674,"Females",2001,0,"Lambs",2001,200,2.10546051732414,84,"H",0
7156,"Males",2009,0,"Lambs",2009,500,1.74238862882616,84,"F",1
4571,"Males",2001,0,"Lambs",2001,100,2.05927445944932,84,"G",0
6656,"Females",2007,0,"Lambs",2007,400,2.22969233420258,84,"A",1
6636,"Males",2007,0,"Lambs",2007,600,1.64712503803883,84,"H",0
6620,"Males",2007,0,"Lambs",2007,600,2.04705059879269,84,"A",1
7262,"Females",2009,0,"Lambs",2009,600,2.52314303360503,84,"B",1
7164,"Males",2009,0,"Lambs",2009,300,1.82044053360808,84,"G",0
6635,"Females",2007,0,"Lambs",2007,500,2.21659507888027,85,"F",0
8731,"Females",2012,0,"Lambs",2012,200,1.88615567950045,85,"D",1
6584,"Females",2007,0,"Lambs",2007,100,1.88449805560572,85,"A",0
6577,"Males",2007,0,"Lambs",2007,200,1.910553111972,85,"H",1
7248,"Males",2009,0,"Lambs",2009,600,1.89224827337051,85,"C",0
7139,"Males",2009,0,"Lambs",2009,900,2.31321307273165,85,"F",1
6022,"Females",2004,0,"Lambs",2004,300,2.64589678612604,85,"G",0
5905,"Males",2004,0,"Lambs",2004,900,1.86079900965386,85,"F",0
5814,"Females",2004,0,"Lambs",2004,300,2.32296841980542,85,"B",0
5775,"Females",2004,0,"Lambs",2004,600,2.13691564545555,85,"E",0
7053,"Females",2008,0,"Lambs",2008,400,2.09913895742018,85,"G",1
5894,"Males",2004,0,"Lambs",2004,600,2.11246556483478,86,"C",0
5920,"Males",2004,0,"Lambs",2004,400,1.75457686322832,86,"D",0
4466,"Males",2000,0,"Lambs",2000,400,1.99466919578137,86,"E",1
5796,"Females",2004,0,"Lambs",2004,800,1.89930038104617,86,"F",0
4389,"Males",2000,0,"Lambs",2000,900,1.74810678168172,86,"C",0
4435,"Males",2000,0,"Lambs",2000,500,2.01016893055898,86,"G",0
5827,"Males",2004,0,"Lambs",2004,600,2.48556466572522,86,"H",0
6166,"Males",2005,0,"Lambs",2005,2100,1.93031679391325,86,"A",0
6028,"Females",2004,0,"Lambs",2004,800,1.53323270421556,86,"H",0
7060,"Males",2008,0,"Lambs",2008,300,1.93121437262402,86,"D",0
4465,"Females",2000,0,"Lambs",2000,500,2.1521926727661,87,"A",1
5877,"Males",2004,0,"Lambs",2004,3500,1.9287360826605,87,"B",0
6196,"Females",2005,0,"Lambs",2005,600,1.78149765841533,87,"C",1
4509,"Females",2000,0,"Lambs",2000,400,1.74743916668936,87,"E",0
4343,"Males",2000,0,"Lambs",2000,100,1.84380212417993,87,"B",1
5978,"Males",2004,0,"Lambs",2004,200,1.76727270866031,87,"F",0
5843,"Males",2004,0,"Lambs",2004,2800,1.82726048641632,87,"G",0
4393,"Males",2000,0,"Lambs",2000,700,1.82906011644315,87,"C",1
3937,"Females",1998,0,"Lambs",1998,800,2.24894237208326,87,"C",0
5067,"Males",2002,0,"Lambs",2002,800,1.70275684948114,87,"F",1
4053,"Females",1998,0,"Lambs",1998,400,2.24589500736833,88,"A",0
4015,"Males",1998,0,"Lambs",1998,600,1.96963831550865,88,"C",0
3909,"Females",1998,0,"Lambs",1998,400,1.86874838592519,88,"E",0
4115,"Females",1998,0,"Lambs",1998,500,1.96623000563491,88,"H",0
4032,"Females",1998,0,"Lambs",1998,1600,1.76834015357704,88,"D",0
7577,"Females",2010,0,"Lambs",2010,200,2.00627503746656,88,"H",0
7444,"Males",2010,0,"Lambs",2010,700,2.01848662069329,88,"A",0
7457,"Males",2010,0,"Lambs",2010,2900,2.10661791514065,88,"C",0
7524,"Females",2010,0,"Lambs",2010,300,1.48306098020017,88,"A",0
3977,"Males",1998,0,"Lambs",1998,300,2.04995746913317,88,"A",0
4074,"Males",1998,0,"Lambs",1998,200,2.05417111751923,88,"G",0
4124,"Males",1998,0,"Lambs",1998,200,1.59566864583414,89,"D",0
7559,"Males",2010,0,"Lambs",2010,700,1.79528114827955,89,"E",1
4125,"Females",1998,0,"Lambs",1998,600,1.86422366524901,89,"F",0
3914,"Females",1998,0,"Lambs",1998,600,1.54112564824071,89,"G",0
3879,"Males",1998,0,"Lambs",1998,2800,2.42138494683412,90,"A",0
5107,"Females",2002,0,"Lambs",2002,0,1.97564341091716,90,"C",1
4108,"Females",1998,0,"Lambs",1998,1400,2.24762210671398,90,"D",0
4004,"Females",1998,0,"Lambs",1998,400,2.00605268254529,90,"D",1
4121,"Females",1998,0,"Lambs",1998,100,1.76665948661543,90,"A",1
3894,"Females",1998,0,"Lambs",1998,400,1.64503819297652,90,"E",0
3901,"Males",1998,0,"Lambs",1998,1600,1.82999426099853,90,"E",0
3921,"Males",1998,0,"Lambs",1998,2400,1.44917514618754,90,"G",0
4118,"Males",1998,0,"Lambs",1998,200,1.9278826688452,91,"H",NA
5226,"Females",2002,0,"Lambs",2002,600,2.15195493125924,91,"D",1
8307,"Males",2011,0,"Lambs",2011,2800,2.2922786165883,91,"E",0
5510,"Females",2003,0,"Lambs",2003,100,1.72057067848538,91,"G",1
4217,"Females",1999,0,"Lambs",1999,600,1.93377088355175,91,"E",1
5634,"Females",2003,0,"Lambs",2003,400,1.73450889456551,91,"F",1
6443,"Males",2006,0,"Lambs",2006,600,2.25270287486963,91,"A",0
6392,"Males",2006,0,"Lambs",2006,2400,2.59548121766537,91,"C",0
4176,"Males",1999,0,"Lambs",1999,400,1.85055852935514,91,"H",1
4215,"Females",1999,0,"Lambs",1999,600,2.58201197291824,92,"B",0
4209,"Males",1999,0,"Lambs",1999,200,1.75911542305137,92,"E",1
5523,"Females",2003,0,"Lambs",2003,200,1.81672494541192,92,"B",1
5500,"Males",2003,0,"Lambs",2003,0,1.79877401786476,92,"F",1
5536,"Males",2003,0,"Lambs",2003,400,1.95176441030361,92,"F",1
4151,"Females",1999,0,"Lambs",1999,1000,2.14416903317783,92,"G",1
4210,"Males",1999,0,"Lambs",1999,900,1.92294145315168,92,"G",1
6479,"Males",2006,0,"Lambs",2006,1800,2.00148851550598,93,"A",1
6521,"Males",2006,0,"Lambs",2006,600,1.59157238316051,93,"A",0
4166,"Females",1999,0,"Lambs",1999,500,1.53776657928085,93,"H",1
8297,"Males",2011,0,"Lambs",2011,1600,1.6812232897464,93,"B",0
4216,"Males",1999,0,"Lambs",1999,200,1.57083324473237,93,"H",1
