"ID","Sex_R","BirthYear","Age","AgeClass","SampleYear","IgG_TC","IgPlateRef","RTL","qPCRPlate","qPCRRow","Survival","Strongyles"
5543,"Females",2003,4,"Adults",2007,0.64251,45,1.55893485021913,14,"H",1,100
2377,"Females",1990,11,"Adults",2001,0.75578,28,0.920425464635223,14,"C",1,0
6411,"Males",2006,1,"Adults",2007,0.98514,46,1.45001546118386,14,"D",1,400
6957,"Males",2008,4,"Adults",2012,0.45984,20,1.49742628987902,14,"E",1,0
5433,"Females",2003,6,"Adults",2009,0.93982,47,1.29029201572151,14,"G",1,0
5526,"Females",2003,9,"Adults",2012,0.51715,19,1.87749418619721,95,"D",1,10
6838,"Females",2008,1,"Adults",2009,0.65124,44,1.42633600650138,14,"B",1,100
5119,"Females",2002,7,"Adults",2009,0.60531,48,1.24691651077479,14,"C",1,0
6633,"Males",2007,2,"Adults",2009,0.79491,45,1.3906999694279,14,"D",1,0
7172,"Females",2009,3,"Adults",2012,0.96303,20,1.69701128684148,14,"E",1,200
4393,"Males",2000,1,"Adults",2001,0.49675,25,1.68566815199401,14,"F",0,400
4404,"Females",2000,7,"Adults",2007,0.50221,43,1.49594903140972,14,"G",1,300
6099,"Females",2005,2,"Adults",2007,0.80907,46,1.692506745997,14,"C",1,200
